creditscore,geography,gender,age,tenure,balance,numofproducts,has_credit_card,is_active_member,estimatedsalary,churn,complain,satisfaction_score,card_type,point_earned,age_group,tenure_group,high_balance_flag,engagement_score,low_satisfaction_flag,single_product_flag,salary_segment,risk_score,churn_probability,risk_segment
652,France,Female,40,8,84390.8,2,0,1,107876.2,0,0,4,SILVER,306,Mid-Age,Established,0,2,0,0,Medium,0,0.0036373257600911184,Low Risk
638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0,0,4,DIAMOND,799,Mid-Age,New,0,3,0,0,Low,0,6.44627261476524e-05,Low Risk
475,France,Female,57,1,0.0,2,1,0,89248.99,0,0,2,GOLD,372,Senior,New,0,2,1,0,Medium,2,0.003669363671111826,Low Risk
567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0,0,1,PLATINUM,892,Mid-Age,Early,1,1,1,1,Medium,3,0.0020324667564869227,Low Risk
750,France,Male,37,3,0.0,2,1,0,16870.2,0,0,2,SILVER,809,Mid-Age,Early,0,2,1,0,Low,2,0.00010213342985004248,Low Risk
850,France,Male,39,6,96863.13,1,1,1,121681.19,0,0,4,DIAMOND,883,Mid-Age,Established,0,3,0,1,Medium,1,1.870460979687974e-05,Low Risk
753,France,Female,38,6,142263.45,1,0,1,33730.43,0,0,4,DIAMOND,351,Mid-Age,Established,1,2,0,1,Low,1,0.004270128207532727,Low Risk
683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,0,2,GOLD,381,Mid-Age,Established,0,2,1,0,Medium,2,0.00011630135843209742,Low Risk
710,France,Female,32,3,0.0,1,1,0,94790.34,0,0,1,SILVER,373,Mid-Age,Early,0,2,1,1,Medium,3,5.836694618766891e-05,Low Risk
645,Spain,Female,21,1,0.0,2,0,0,28726.07,0,0,5,GOLD,469,Young,New,0,1,0,0,Low,1,0.21883000483858478,Low Risk
714,France,Male,28,6,122724.37,1,1,1,67057.27,0,0,1,DIAMOND,892,Young,Established,1,3,1,1,Medium,2,4.0941255313020845e-07,Low Risk
696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0,0,2,PLATINUM,720,Mid-Age,Early,1,2,1,1,Medium,3,0.0005365501564858535,Low Risk
612,Spain,Female,26,4,0.0,2,1,1,179780.74,0,0,2,GOLD,516,Young,Early,0,3,1,0,High,1,1.515872533281607e-06,Low Risk
520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1,1,3,SILVER,560,Mid-Age,Early,1,2,0,1,High,1,0.8563705381331801,High Risk
782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0,0,3,PLATINUM,565,Young,Established,1,3,0,1,High,1,2.9371537792824556e-06,Low Risk
666,France,Male,46,5,123873.19,1,1,1,177844.06,0,0,2,PLATINUM,742,Senior,Early,1,3,1,1,High,2,1.0425332303425986e-05,Low Risk
466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1,1,3,SILVER,586,Senior,New,1,1,0,0,High,1,0.9999404772260241,High Risk
567,France,Female,45,4,0.0,2,0,1,121053.19,0,0,3,GOLD,525,Mid-Age,Early,0,2,0,0,Medium,0,0.001765718991063424,Low Risk
613,France,Male,20,3,0.0,2,1,1,149613.77,0,0,1,GOLD,817,Young,Early,0,3,1,0,High,1,2.73877017595596e-07,Low Risk
718,France,Male,37,8,0.0,2,1,1,142.81,0,0,5,GOLD,720,Mid-Age,Established,0,3,0,0,Low,0,3.58140554835392e-05,Low Risk
614,France,Female,37,8,75150.34,4,0,1,131766.67,1,1,1,GOLD,516,Mid-Age,Established,0,1,1,0,Medium,1,0.9217921468149233,High Risk
711,France,Male,38,10,0.0,2,0,0,53311.78,0,0,1,DIAMOND,784,Mid-Age,Established,0,1,1,0,Low,2,0.0018058394970481015,Low Risk
691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0,0,4,SILVER,490,Mid-Age,Early,1,2,0,1,Medium,2,0.010825049912550379,Low Risk
527,France,Male,32,0,0.0,1,1,0,109523.88,0,0,3,SILVER,987,Mid-Age,,0,2,0,1,Medium,2,0.0005028917345192959,Low Risk
476,France,Female,32,6,111871.93,1,0,0,112132.86,0,0,3,GOLD,988,Mid-Age,Established,1,1,0,1,Medium,2,0.06648034007851061,Low Risk
619,Spain,Female,45,0,0.0,2,0,0,113645.4,0,0,4,SILVER,315,Mid-Age,,0,1,0,0,Medium,1,0.28975725485808496,Low Risk
607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0,0,1,PLATINUM,476,Mid-Age,Early,1,1,1,1,High,3,0.01749340045773868,Low Risk
695,Spain,Male,44,8,0.0,2,1,1,70974.13,0,0,2,DIAMOND,544,Mid-Age,Established,0,3,1,0,Medium,1,9.311884237337716e-07,Low Risk
653,France,Male,33,1,0.0,2,0,0,53379.52,0,0,4,PLATINUM,572,Mid-Age,New,0,1,0,0,Low,1,0.07808224779273999,Low Risk
677,France,Male,46,2,57037.74,1,1,1,158531.01,0,0,1,GOLD,870,Senior,New,0,3,1,1,High,2,3.724884859494744e-06,Low Risk
655,France,Female,50,10,0.0,4,1,0,179267.94,1,1,1,GOLD,889,Senior,Established,0,1,1,0,High,2,0.9923519744375068,High Risk
625,France,Female,52,2,79468.96,1,1,1,84606.03,0,0,2,PLATINUM,629,Senior,New,0,3,1,1,Medium,2,2.5783409699029497e-05,Low Risk
679,Germany,Female,34,7,121063.85,1,1,0,56984.58,0,0,1,GOLD,564,Mid-Age,Established,1,2,1,1,Low,3,0.00018370158456271126,Low Risk
734,France,Male,51,1,118537.47,1,1,1,116912.45,0,0,2,DIAMOND,697,Senior,New,1,3,1,1,Medium,2,1.6176045010518013e-05,Low Risk
666,France,Male,39,10,0.0,2,1,0,102999.33,0,0,5,SILVER,888,Mid-Age,Established,0,2,0,0,Medium,1,0.002703002468010505,Low Risk
592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0,0,1,GOLD,949,Young,Early,1,2,1,0,Medium,2,0.0002020478457505154,Low Risk
564,France,Male,40,4,0.0,1,1,0,85455.62,1,1,2,GOLD,344,Mid-Age,Early,0,1,1,1,Medium,3,0.90694698083119,High Risk
814,France,Female,36,6,0.0,2,1,1,98657.01,0,0,5,SILVER,780,Mid-Age,Established,0,3,0,0,Medium,0,8.818520952572871e-05,Low Risk
592,Germany,Male,36,2,104702.65,2,1,0,107948.72,0,0,3,PLATINUM,757,Mid-Age,New,1,2,0,0,Medium,1,0.0019024520791815565,Low Risk
758,France,Female,50,2,95813.76,3,1,1,67944.09,1,1,2,PLATINUM,525,Senior,New,0,2,1,0,Medium,1,0.8311403236858462,High Risk
612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0,0,1,PLATINUM,739,Elder,,1,3,1,0,High,1,1.3433110328314643e-05,Low Risk
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1,1,2,DIAMOND,727,Elder,Established,1,1,1,1,High,3,0.9952861134677905,High Risk
638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0,0,2,SILVER,537,Young,Early,1,3,1,0,Medium,1,3.173750055277328e-06,Low Risk
558,France,Male,35,1,0.0,2,0,0,111687.57,0,0,4,DIAMOND,875,Mid-Age,New,0,1,0,0,Medium,1,0.08879790592450537,Low Risk
756,France,Female,24,1,0.0,2,1,0,184182.25,0,0,5,DIAMOND,896,Young,New,0,2,0,0,High,1,0.007336399145529421,Low Risk
782,Spain,Male,52,4,0.0,1,1,1,52759.82,1,1,4,GOLD,741,Senior,Early,0,2,0,1,Low,1,0.9407621238936258,High Risk
505,France,Male,34,10,104498.79,1,0,1,126451.14,0,0,3,DIAMOND,244,Mid-Age,Established,1,2,0,1,Medium,1,0.00037608181353049704,Low Risk
671,Spain,Female,29,6,0.0,2,0,0,12048.67,0,0,2,GOLD,328,Young,Established,0,1,1,0,Low,2,0.008752121955457472,Low Risk
801,France,Male,42,6,0.0,2,1,1,95804.33,0,0,1,SILVER,361,Mid-Age,Established,0,3,1,0,Medium,1,5.608956252783142e-07,Low Risk
604,France,Male,26,8,149542.52,2,0,1,197911.52,0,0,1,SILVER,683,Young,Established,1,2,1,0,High,1,3.348095037534669e-05,Low Risk
716,France,Female,29,10,87946.39,1,1,1,182531.74,0,0,1,GOLD,660,Young,Established,0,3,1,1,High,2,6.557751669860078e-07,Low Risk
624,France,Female,45,3,68639.57,1,1,0,168002.31,1,1,2,DIAMOND,553,Mid-Age,Early,0,1,1,1,High,3,0.979911498545889,High Risk
607,Germany,Male,47,4,148826.32,1,1,1,79450.61,0,0,5,GOLD,837,Senior,Early,1,3,0,1,Medium,1,0.0012310877769238534,Low Risk
827,France,Female,60,2,0.0,2,0,1,60615.83,0,0,3,DIAMOND,750,Senior,New,0,2,0,0,Low,0,0.024640530567063987,Low Risk
606,France,Male,61,5,108166.09,2,0,1,8643.21,0,0,3,DIAMOND,386,Elder,Early,1,2,0,0,Low,0,0.0062357049474528106,Low Risk
717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0,0,4,GOLD,880,Mid-Age,Early,1,2,0,1,High,2,0.008772908589263221,Low Risk
651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1,1,4,SILVER,741,Mid-Age,New,1,0,0,0,High,1,0.9999863539918316,High Risk
691,France,Male,58,3,0.0,1,0,1,194930.3,1,1,2,PLATINUM,974,Senior,Early,0,1,1,1,High,2,0.9910088312387951,High Risk
573,France,Female,33,0,90124.64,1,1,0,137476.71,0,0,5,DIAMOND,574,Mid-Age,,0,2,0,1,High,2,0.012143525538595247,Low Risk
723,Spain,Male,38,6,0.0,2,1,1,94415.6,0,0,2,PLATINUM,500,Mid-Age,Established,0,3,1,0,Medium,1,6.454385427528516e-07,Low Risk
584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1,1,4,PLATINUM,400,Senior,Established,0,1,0,0,Medium,1,0.9999021574787414,High Risk
550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1,1,1,SILVER,448,Mid-Age,Established,1,0,1,1,Medium,3,0.9995986260685625,High Risk
611,France,Female,61,3,131583.59,4,0,1,66238.23,1,1,3,PLATINUM,755,Elder,Early,1,1,0,0,Low,0,0.9996268981411734,High Risk
549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1,1,5,DIAMOND,793,Mid-Age,Established,0,2,0,0,Medium,0,0.9513314380175153,High Risk
850,Spain,Female,24,1,0.0,2,0,1,69052.87,0,0,3,SILVER,888,Young,New,0,2,0,0,Medium,0,0.0006216517873839937,Low Risk
668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0,0,3,GOLD,872,Mid-Age,Early,0,1,0,0,Low,1,0.08945947416336049,Low Risk
686,France,Female,43,0,0.0,1,1,1,170072.9,0,0,5,PLATINUM,929,Mid-Age,,0,3,0,1,High,1,0.00014733342199491545,Low Risk
660,France,Male,50,1,0.0,3,1,1,191849.15,1,1,5,SILVER,967,Senior,New,0,2,0,0,High,0,0.9893247950350464,High Risk
682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0,0,1,PLATINUM,686,Senior,,1,2,1,1,Medium,2,0.0012758546796989086,Low Risk
524,France,Male,50,4,0.0,2,1,1,31840.59,1,1,2,SILVER,292,Senior,Early,0,2,1,0,Low,1,0.6320546759167385,High Risk
645,France,Female,36,8,0.0,2,1,1,12096.61,1,1,2,PLATINUM,608,Mid-Age,Established,0,2,1,0,Low,1,0.17184210048461185,Low Risk
850,France,Male,42,0,0.0,2,1,0,44165.84,0,0,2,SILVER,377,Mid-Age,,0,2,1,0,Low,2,0.0001839043389482247,Low Risk
537,France,Female,53,3,0.0,1,1,1,91406.62,0,0,4,PLATINUM,238,Senior,Early,0,3,0,1,Medium,1,0.000466494489136542,Low Risk
599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0,0,3,PLATINUM,381,Senior,Established,0,2,0,0,Medium,1,0.009910519859827605,Low Risk
727,Spain,Male,71,8,0.0,1,1,1,198446.91,1,1,4,GOLD,869,Elder,Established,0,2,0,1,High,1,0.9273157602410526,High Risk
756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0,0,2,SILVER,774,Young,New,1,1,1,1,Low,3,0.005633563907597626,Low Risk
755,France,Male,38,9,148912.44,1,1,0,80416.16,0,0,3,DIAMOND,416,Mid-Age,Established,1,2,0,1,Medium,2,0.0007286630340012143,Low Risk
634,Spain,Female,41,4,0.0,2,1,1,164549.74,0,0,4,DIAMOND,311,Mid-Age,Early,0,3,0,0,High,0,5.273846503810561e-05,Low Risk
837,France,Male,26,4,89900.24,2,1,0,175477.03,0,0,2,DIAMOND,265,Young,Early,0,2,1,0,High,2,0.00011241379450445158,Low Risk
727,Germany,Female,30,8,119027.28,2,1,1,137903.54,0,0,5,GOLD,515,Young,Established,1,3,0,0,High,0,0.00033680778710807653,Low Risk
567,Germany,Female,40,2,105222.86,2,1,0,93795.86,0,0,1,SILVER,975,Mid-Age,New,1,2,1,0,Medium,2,0.0003482337548636124,Low Risk
650,Spain,Female,30,6,0.0,1,0,0,67997.13,1,1,4,GOLD,963,Young,Established,0,0,0,1,Medium,2,0.9999205927131045,High Risk
655,Spain,Male,34,1,116114.93,1,1,1,49492.15,0,0,5,GOLD,601,Mid-Age,New,1,3,0,1,Low,1,3.707041895353252e-05,Low Risk
763,France,Female,58,9,187911.55,1,0,1,35825.18,0,0,5,PLATINUM,871,Senior,Established,1,2,0,1,Low,1,0.10193800467687181,Low Risk
843,France,Female,27,5,0.0,2,1,1,67494.23,0,0,1,DIAMOND,557,Young,Early,0,3,1,0,Medium,1,7.988934735564424e-07,Low Risk
667,France,Female,38,6,144432.04,1,1,1,73963.17,1,1,1,SILVER,403,Mid-Age,Established,1,2,1,1,Medium,2,0.1429935005967536,Low Risk
705,France,Female,50,4,77065.9,2,0,1,145159.26,0,0,4,PLATINUM,726,Senior,Early,0,2,0,0,High,0,0.0385579382726308,Low Risk
660,Germany,Female,29,6,180520.29,1,1,1,123850.58,0,0,2,SILVER,988,Young,Established,1,3,1,1,Medium,2,6.443826844818102e-06,Low Risk
553,France,Male,42,1,0.0,2,0,0,23822.04,0,0,3,PLATINUM,425,Mid-Age,New,0,1,0,0,Low,1,0.05840392303614157,Low Risk
612,Germany,Female,47,6,130024.87,1,1,1,45750.21,1,1,4,PLATINUM,705,Senior,Established,1,2,0,1,Low,1,0.9922995056937713,High Risk
641,Germany,Female,40,2,110086.69,1,1,0,159773.14,0,0,4,DIAMOND,413,Mid-Age,New,1,2,0,1,High,2,0.01584235382745685,Low Risk
513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0,0,5,SILVER,640,Mid-Age,Early,1,2,0,1,Medium,2,0.006273249572767118,Low Risk
680,France,Male,44,7,108724.98,1,0,1,72330.46,0,0,4,GOLD,973,Mid-Age,Established,1,2,0,1,Medium,1,0.0015660608044360607,Low Risk
711,France,Male,58,9,91285.13,2,1,1,26767.85,0,0,3,DIAMOND,949,Senior,Established,0,3,0,0,Low,0,0.00013740617970954484,Low Risk
689,Spain,Male,40,2,0.0,2,1,1,164768.82,0,0,4,GOLD,490,Mid-Age,New,0,3,0,0,High,0,1.8451914598970052e-05,Low Risk
665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1,1,2,GOLD,843,Senior,Established,1,1,1,0,Low,1,0.9983200209272941,High Risk
551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1,1,2,DIAMOND,289,Senior,Early,1,1,1,1,High,3,0.9980226085803986,High Risk
645,Spain,Male,36,4,59893.85,2,1,0,43999.64,0,0,5,DIAMOND,420,Mid-Age,Early,0,2,0,0,Low,1,0.003683214019867155,Low Risk
616,Germany,Male,29,8,149318.55,1,1,0,140746.13,0,0,1,PLATINUM,564,Young,Established,1,2,1,1,High,3,8.630254408031731e-05,Low Risk
582,France,Female,32,1,116409.55,1,0,1,152790.92,0,0,4,SILVER,519,Mid-Age,New,1,2,0,1,High,1,0.003496270223240215,Low Risk
365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1,1,4,DIAMOND,342,Young,,1,1,0,1,Medium,2,0.9988310578789985,High Risk
697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1,1,3,DIAMOND,322,Mid-Age,Established,1,2,0,1,Low,1,0.8893681431455325,High Risk
704,France,Male,31,0,0.0,2,1,0,183038.33,0,0,1,DIAMOND,349,Mid-Age,,0,2,1,0,High,2,4.586541772746454e-05,Low Risk
656,France,Female,46,5,113402.14,2,1,1,138849.06,0,0,4,SILVER,605,Senior,Early,1,3,0,0,High,0,0.0006902109089975142,Low Risk
712,France,Female,31,7,0.0,2,1,0,170333.38,0,0,4,SILVER,754,Mid-Age,Established,0,2,0,0,High,1,0.0025879666046676963,Low Risk
748,France,Male,40,0,0.0,1,0,0,60416.76,0,0,4,SILVER,724,Mid-Age,,0,1,0,1,Low,2,0.12193916993223856,Low Risk
724,France,Male,28,9,0.0,2,1,1,100240.2,0,0,2,GOLD,664,Young,Established,0,3,1,0,Medium,1,5.870299497570556e-07,Low Risk
691,France,Male,50,6,136953.47,1,1,1,2704.98,0,0,5,PLATINUM,469,Senior,Established,1,3,0,1,Low,1,0.0005875168601613695,Low Risk
563,France,Male,33,8,0.0,2,0,1,68815.05,0,0,5,PLATINUM,983,Mid-Age,Established,0,2,0,0,Medium,0,0.0014804013182998603,Low Risk
741,France,Male,32,5,0.0,1,1,1,64839.23,0,0,3,SILVER,485,Mid-Age,Early,0,3,0,1,Low,1,4.845382394238184e-06,Low Risk
778,France,Male,44,8,123863.64,1,1,0,144494.94,0,0,1,DIAMOND,830,Mid-Age,Established,1,2,1,1,High,3,6.064706594603999e-05,Low Risk
848,Spain,Male,22,7,120811.89,1,1,1,185510.34,0,0,5,GOLD,295,Young,Established,1,3,0,1,High,1,2.3903278451142584e-05,Low Risk
634,Germany,Male,38,2,148430.55,1,1,1,56055.72,0,0,5,PLATINUM,808,Mid-Age,New,1,3,0,1,Low,1,0.00013671937283461137,Low Risk
505,Germany,Male,40,6,47869.69,2,1,1,155061.97,0,0,1,DIAMOND,910,Mid-Age,Established,0,3,1,0,High,1,1.5070122814572605e-06,Low Risk
692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0,0,2,SILVER,357,Senior,Established,1,1,1,0,Medium,2,0.21881996056052455,Low Risk
537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1,1,3,SILVER,367,Senior,Established,1,1,0,1,Low,2,0.9998179740933493,High Risk
633,France,Male,29,10,130206.28,1,1,0,184654.87,0,0,5,GOLD,957,Young,Established,1,2,0,1,High,2,0.002890531274611884,Low Risk
833,France,Female,28,4,136674.51,2,0,0,5278.78,0,0,5,GOLD,502,Young,Early,1,1,0,0,Low,1,0.4613339741346812,Medium Risk
592,Spain,Female,40,2,200322.45,1,1,1,113244.73,0,0,5,PLATINUM,482,Mid-Age,New,1,3,0,1,Medium,1,0.00012338010432266889,Low Risk
587,Spain,Male,48,1,0.0,2,1,1,8908.0,0,0,5,DIAMOND,660,Senior,New,0,3,0,0,Low,0,0.00041170658080790906,Low Risk
550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0,0,5,GOLD,679,Elder,Established,0,2,0,1,Low,1,0.013177395033505838,Low Risk
680,France,Female,24,10,0.0,3,1,0,154971.63,1,1,3,SILVER,434,Young,Established,0,1,0,0,High,1,0.9927829078809471,High Risk
622,Spain,Female,41,9,0.0,2,1,1,155786.39,0,0,3,PLATINUM,292,Mid-Age,Established,0,3,0,0,High,0,1.3385050371606915e-05,Low Risk
594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0,0,5,GOLD,689,Young,,1,2,0,0,Medium,1,0.016003473594668617,Low Risk
643,Germany,Female,34,7,160426.07,1,0,1,188533.11,0,0,3,GOLD,806,Mid-Age,Established,1,2,0,1,High,1,0.002921231426624418,Low Risk
540,France,Male,25,5,116160.23,1,1,0,13411.67,0,0,5,SILVER,906,Young,Early,1,2,0,1,Low,2,0.003272622401244019,Low Risk
635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0,0,3,SILVER,558,Mid-Age,Early,1,2,0,0,Low,1,0.001506333439038252,Low Risk
657,France,Male,32,3,118829.03,2,1,1,73127.61,0,0,2,DIAMOND,343,Mid-Age,Early,1,3,1,0,Medium,1,1.483383317996483e-06,Low Risk
814,France,Male,31,1,118870.92,1,1,0,101704.19,0,0,3,DIAMOND,400,Mid-Age,New,1,2,0,1,Medium,2,0.0006704027327618192,Low Risk
600,France,Male,32,1,0.0,1,1,1,101986.16,0,0,4,SILVER,324,Mid-Age,New,0,3,0,1,Medium,1,1.3087358175052279e-05,Low Risk
682,France,Female,46,2,0.0,1,1,1,114442.66,0,0,3,DIAMOND,257,Senior,New,0,3,0,1,Medium,1,0.00014269394099713202,Low Risk
682,France,Male,38,4,107192.38,1,1,1,15669.17,0,0,3,PLATINUM,459,Mid-Age,Early,1,3,0,1,Low,1,9.725004118459653e-06,Low Risk
566,France,Male,42,3,108010.78,1,1,1,157486.1,0,0,3,GOLD,509,Mid-Age,Early,1,3,0,1,High,1,1.5152646301712547e-05,Low Risk
550,Spain,Male,34,3,0.0,2,0,0,131281.28,0,0,5,SILVER,806,Mid-Age,Early,0,1,0,0,Medium,1,0.1373846580397385,Low Risk
630,France,Male,26,7,129837.72,2,0,1,197001.15,0,0,1,DIAMOND,716,Young,Established,1,2,1,0,High,1,3.44036836283757e-05,Low Risk
546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1,1,5,SILVER,369,Senior,Early,1,1,0,0,Medium,1,0.9999922657195272,High Risk
486,France,Male,63,9,97009.15,1,1,1,85101.0,0,0,1,GOLD,575,Elder,Established,0,3,1,1,Medium,2,2.4647422298821743e-06,Low Risk
762,Spain,Male,35,9,122929.42,2,0,0,149822.04,0,0,3,SILVER,504,Mid-Age,Established,1,1,0,0,High,1,0.03826176527986213,Low Risk
692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1,1,4,DIAMOND,489,Mid-Age,Established,1,1,0,0,Medium,0,0.9993383148272267,High Risk
498,France,Female,30,1,0.0,2,0,0,135795.53,0,0,5,GOLD,371,Young,New,0,1,0,0,High,1,0.4158282696329942,Medium Risk
850,Spain,Male,49,8,0.0,1,0,0,25867.67,1,1,2,PLATINUM,240,Senior,Established,0,0,1,1,Low,3,0.9996960072681537,High Risk
603,France,Male,35,6,128993.76,2,1,0,130483.56,0,0,4,DIAMOND,733,Mid-Age,Established,1,2,0,0,Medium,1,0.0020693650252987875,Low Risk
551,France,Female,36,5,0.0,1,1,0,183479.12,0,0,4,PLATINUM,960,Mid-Age,Early,0,2,0,1,High,2,0.002360537273242428,Low Risk
627,Germany,Male,27,0,185267.45,2,1,1,77027.34,0,0,4,SILVER,606,Young,,1,3,0,0,Medium,0,9.885731498926543e-05,Low Risk
515,France,Female,28,9,0.0,2,0,0,94141.75,0,0,3,PLATINUM,772,Young,Established,0,1,0,0,Medium,1,0.049710138864986625,Low Risk
605,Spain,Female,29,3,116805.82,1,0,0,4092.75,0,0,5,PLATINUM,851,Young,Early,1,1,0,1,Low,2,0.3127937299061248,Medium Risk
567,Germany,Male,29,5,129750.68,1,1,0,109257.59,0,0,3,GOLD,886,Young,Early,1,2,0,1,Medium,2,0.001474901352082966,Low Risk
568,Germany,Female,29,2,129177.01,2,0,1,104617.99,0,0,3,DIAMOND,893,Young,New,1,2,0,0,Medium,0,0.00407984639041062,Low Risk
571,Germany,Male,25,6,82506.72,2,1,0,167705.07,0,0,3,DIAMOND,624,Young,Established,0,2,0,0,High,1,0.0016408188614663187,Low Risk
634,Germany,Male,48,2,107247.69,1,1,1,103712.05,1,1,5,GOLD,674,Senior,New,1,2,0,1,Medium,1,0.9930299467071227,High Risk
768,Spain,Female,42,3,0.0,1,0,0,161242.99,1,1,1,SILVER,651,Mid-Age,Early,0,0,1,1,High,3,0.9984488091222598,High Risk
554,Germany,Female,36,3,157780.93,2,1,0,6089.13,0,0,3,DIAMOND,530,Mid-Age,Early,1,2,0,0,Low,1,0.007910025536506451,Low Risk
629,France,Male,35,1,172170.36,1,1,1,159777.37,0,0,2,GOLD,230,Mid-Age,New,1,3,1,1,High,2,1.7154150483448198e-06,Low Risk
638,Spain,Male,48,2,0.0,2,1,1,7919.08,0,0,1,DIAMOND,674,Senior,New,0,3,1,0,Low,1,3.647372150668348e-06,Low Risk
576,France,Male,41,1,0.0,1,1,1,188274.6,0,0,3,DIAMOND,999,Mid-Age,New,0,3,0,1,High,1,9.222419777094637e-06,Low Risk
661,Spain,Female,42,9,75361.44,1,1,0,27608.12,1,1,2,PLATINUM,828,Mid-Age,Established,0,1,1,1,Low,3,0.9374623569349015,High Risk
592,France,Female,27,4,0.0,2,1,1,183569.25,0,0,5,PLATINUM,900,Young,Early,0,3,0,0,High,0,8.072419523102726e-05,Low Risk
702,Spain,Male,30,2,0.0,2,1,1,145537.32,0,0,3,GOLD,786,Young,New,0,3,0,0,High,0,5.898568632247618e-06,Low Risk
647,France,Female,29,0,98263.46,2,1,0,164717.95,0,0,2,GOLD,621,Young,,1,2,1,0,High,2,0.0004093481594465152,Low Risk
593,France,Male,43,9,0.0,2,1,1,76357.43,0,0,1,DIAMOND,931,Mid-Age,Established,0,3,1,0,Medium,1,4.2945268456714395e-07,Low Risk
712,Germany,Female,40,3,109308.79,2,1,0,120158.72,1,1,1,GOLD,778,Mid-Age,Early,1,1,1,0,Medium,2,0.9771955175405518,High Risk
625,Spain,Female,31,8,0.0,2,1,0,151843.54,0,0,2,SILVER,617,Mid-Age,Established,0,2,1,0,High,2,0.000101075498702161,Low Risk
538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0,0,4,DIAMOND,659,Young,Established,1,2,0,1,Low,1,0.00850527566393341,Low Risk
637,Spain,Female,22,5,98800.0,1,1,0,122865.55,0,0,2,SILVER,430,Young,Early,1,2,1,1,Medium,3,0.00010142580570813653,Low Risk
632,France,Male,27,4,193125.85,1,1,1,152665.85,0,0,4,GOLD,262,Young,Early,1,3,0,1,High,1,2.7578930619394123e-05,Low Risk
736,France,Male,27,5,51522.75,1,0,1,192131.77,0,0,4,SILVER,562,Young,Early,0,2,0,1,High,1,0.000981803081975708,Low Risk
755,France,Male,23,5,84284.48,2,1,1,62851.6,0,0,5,DIAMOND,453,Young,Early,0,3,0,0,Low,0,3.9663380009515584e-05,Low Risk
425,Spain,Female,39,5,0.0,2,1,0,140941.47,0,0,1,DIAMOND,426,Mid-Age,Early,0,2,1,0,High,2,8.4821990022798e-05,Low Risk
461,France,Male,51,9,119889.84,1,0,0,56767.67,1,1,1,GOLD,933,Senior,Established,1,0,1,1,Low,3,0.9996499241267524,High Risk
745,France,Male,21,4,137910.45,1,1,1,177235.23,0,0,3,PLATINUM,923,Young,Early,1,3,0,1,High,1,5.488892721282199e-06,Low Risk
616,France,Female,37,6,0.0,2,1,0,86242.18,0,0,2,PLATINUM,850,Mid-Age,Established,0,2,1,0,Medium,2,0.00015371228353656447,Low Risk
587,France,Male,33,5,100116.82,1,1,0,34215.58,0,0,5,SILVER,492,Mid-Age,Early,1,2,0,1,Low,2,0.0037372101020378013,Low Risk
850,Germany,Male,40,4,166082.15,2,0,1,44406.17,0,0,1,SILVER,563,Mid-Age,Early,1,2,1,0,Low,1,0.00016054529396702022,Low Risk
601,France,Female,38,0,0.0,2,1,0,165196.65,0,0,4,PLATINUM,657,Mid-Age,,0,2,0,0,High,1,0.005406498300052803,Low Risk
730,Spain,Male,26,3,0.0,1,1,0,34542.41,0,0,3,GOLD,805,Young,Early,0,2,0,1,Low,2,0.00030541502329154053,Low Risk
532,France,Male,44,3,148595.55,1,1,0,74838.64,1,1,1,PLATINUM,955,Mid-Age,Early,1,1,1,1,Medium,3,0.8840775060350194,High Risk
850,Germany,Male,53,2,94078.97,2,1,0,36980.54,0,0,4,GOLD,325,Senior,New,0,2,0,0,Low,1,0.06739051752738717,Low Risk
