creditscore,geography,gender,age,tenure,balance,numofproducts,has_credit_card,is_active_member,estimatedsalary,churn,complain,satisfaction_score,card_type,point_earned,age_group,tenure_group,high_balance_flag,engagement_score,low_satisfaction_flag,single_product_flag,salary_segment,risk_score,churn_probability,risk_segment,clv,retention_priority
520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0,0,5,PLATINUM,275,Mid-Age,Early,1,3,0,1,Medium,1,7.80598315176625e-05,Low Risk,124708.88,Low Priority
625,France,Female,39,5,0.0,2,1,0,32615.21,0,0,2,SILVER,269,Mid-Age,Early,0,2,1,0,Low,2,0.0002571136889321,Low Risk,3261.521,Low Priority
673,Germany,Male,36,5,73088.06,2,0,0,196142.26,0,0,3,GOLD,328,Mid-Age,Early,0,1,0,0,High,1,0.1148648134011435,Low Risk,92702.286,Low Priority
656,Germany,Female,27,3,150905.03,2,1,0,16998.72,0,0,4,GOLD,839,Young,Early,1,2,0,0,Low,1,0.0130737175151493,Low Risk,152604.902,Low Priority
850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0,0,3,PLATINUM,930,Young,Established,1,2,0,1,Low,1,0.0004536421813489,Low Risk,149352.946,Low Priority
574,Spain,Female,28,7,0.0,2,0,0,185660.3,0,0,1,PLATINUM,626,Young,Established,0,1,1,0,High,2,0.0029335385581273,Low Risk,18566.03,Low Priority
679,France,Male,60,6,0.0,2,1,1,77331.77,0,0,4,DIAMOND,421,Senior,Established,0,3,0,0,Medium,0,0.0003690103726506,Low Risk,7733.177000000001,Low Priority
530,Germany,Female,42,0,99948.45,1,0,1,97338.62,0,0,4,DIAMOND,478,Mid-Age,,1,2,0,1,Medium,1,0.0151989849063932,Low Risk,109682.31199999999,Low Priority
508,France,Male,44,3,115451.05,2,0,0,67234.33,0,0,5,GOLD,654,Mid-Age,Early,1,1,0,0,Medium,1,0.3675467162876834,Medium Risk,122174.48300000001,Low Priority
558,Germany,Male,32,4,108235.91,1,1,1,143783.28,0,0,4,DIAMOND,801,Mid-Age,Early,1,3,0,1,High,1,4.845018795550409e-05,Low Risk,122614.23800000001,Low Priority
414,France,Male,38,8,0.0,1,0,1,77661.12,1,1,4,DIAMOND,258,Mid-Age,Established,0,1,0,1,Medium,1,0.9909095936009292,High Risk,7766.112,Low Priority
648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0,0,5,GOLD,365,Mid-Age,New,1,2,0,0,Medium,1,0.0053580063646556,Low Risk,107708.009,Low Priority
721,France,Female,37,1,0.0,2,1,0,70810.8,0,0,5,DIAMOND,420,Mid-Age,New,0,2,0,0,Medium,1,0.0103924491339773,Low Risk,7081.080000000001,Low Priority
751,France,Male,31,8,0.0,2,0,0,17550.49,0,0,3,SILVER,341,Mid-Age,Established,0,1,0,0,Low,1,0.0280403729777731,Low Risk,1755.0490000000002,Low Priority
662,France,Male,34,2,0.0,2,0,1,21497.27,0,0,4,GOLD,892,Mid-Age,New,0,2,0,0,Low,0,0.0010062924445521,Low Risk,2149.7270000000003,Low Priority
628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0,0,2,PLATINUM,354,Young,Early,1,2,1,0,Medium,1,0.0002205235726914,Low Risk,125621.88799999999,Low Priority
597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1,1,2,SILVER,699,Mid-Age,Established,1,1,1,0,Low,2,0.9923539361386456,High Risk,166137.28600000002,Critical Priority
698,Spain,Female,40,0,92053.44,1,1,1,143681.83,0,0,4,DIAMOND,970,Mid-Age,,0,3,0,1,High,1,5.988083748743285e-05,Low Risk,106421.623,Low Priority
723,France,Male,48,7,0.0,2,1,1,150694.58,0,0,1,PLATINUM,501,Senior,Established,0,3,1,0,High,1,3.857544320728681e-06,Low Risk,15069.457999999999,Low Priority
586,France,Female,28,5,0.0,3,1,0,170487.4,1,1,2,PLATINUM,471,Young,Early,0,1,1,0,High,2,0.9632803831300502,High Risk,17048.74,Low Priority
633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0,0,4,DIAMOND,769,Young,Established,1,3,0,1,Medium,1,8.739398439016714e-05,Low Risk,114712.546,Low Priority
564,France,Male,31,4,0.0,2,1,0,53520.03,0,0,4,PLATINUM,363,Mid-Age,Early,0,2,0,0,Low,1,0.0011374231190289,Low Risk,5352.003000000001,Low Priority
649,France,Female,31,2,0.0,2,1,0,15200.61,0,0,5,DIAMOND,993,Mid-Age,New,0,2,0,0,Low,1,0.0066756684368085,Low Risk,1520.0610000000001,Low Priority
622,France,Female,30,4,107879.04,1,0,1,196894.62,0,0,5,GOLD,623,Young,Early,1,2,0,1,High,1,0.0082297072032652,Low Risk,127568.502,Low Priority
459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1,1,1,PLATINUM,997,Senior,Established,1,1,1,1,Low,3,0.9884835163924384,High Risk,110853.333,Low Priority
718,France,Male,27,2,0.0,2,0,0,26229.24,0,0,1,PLATINUM,538,Young,New,0,1,1,0,Low,2,0.001852553191457,Low Risk,2622.9240000000004,Low Priority
655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0,0,1,PLATINUM,985,Mid-Age,Early,1,2,1,0,High,2,7.672986164963111e-05,Low Risk,123187.122,Low Priority
696,France,Male,22,9,149777.0,1,1,1,198032.93,0,0,3,PLATINUM,873,Young,Established,1,3,0,1,High,1,4.337515085447833e-06,Low Risk,169580.293,Low Priority
637,France,Female,38,3,104339.56,1,0,0,119882.86,0,0,5,PLATINUM,361,Mid-Age,Early,1,1,0,1,Medium,2,0.4088068932284506,Medium Risk,116327.84599999999,Low Priority
630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0,0,2,DIAMOND,374,Young,New,0,3,1,1,High,2,1.4463705079909518e-06,Low Risk,99128.40999999999,Low Priority
592,France,Male,37,4,212692.97,1,0,0,176395.02,0,0,1,GOLD,232,Mid-Age,Early,1,1,1,1,High,3,0.0045040066450509,Low Risk,230332.472,Low Priority
634,Germany,Male,37,1,89696.84,2,1,1,193179.88,0,0,2,GOLD,725,Mid-Age,New,0,3,1,0,High,1,3.717362414799486e-06,Low Risk,109014.828,Low Priority
608,France,Female,28,9,0.0,2,1,1,125062.02,0,0,4,GOLD,397,Young,Established,0,3,0,0,Medium,0,2.627533530867962e-05,Low Risk,12506.202000000001,Low Priority
565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0,0,3,SILVER,504,Mid-Age,Established,0,2,0,1,High,2,0.0024213655227902,Low Risk,82395.998,Low Priority
763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0,0,1,PLATINUM,595,Elder,Established,1,2,1,1,Medium,2,0.0001694685786911,Low Risk,157288.3,Low Priority
665,France,Female,55,8,136354.16,1,1,1,93769.89,0,0,4,GOLD,940,Senior,Established,1,3,0,1,Medium,1,0.0005650190650946,Low Risk,145731.149,Low Priority
649,France,Male,38,1,122214.0,1,0,1,88965.46,0,0,3,DIAMOND,591,Mid-Age,New,1,2,0,1,Medium,1,0.0007513713731025,Low Risk,131110.546,Low Priority
695,France,Male,45,3,0.0,2,1,1,30793.61,0,0,1,PLATINUM,364,Mid-Age,Early,0,3,1,0,Low,1,7.375053132434441e-07,Low Risk,3079.3610000000003,Low Priority
775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0,0,1,GOLD,237,Elder,Established,1,3,1,0,Medium,1,1.8082310132447485e-05,Low Risk,127138.08200000001,Low Priority
788,France,Female,39,3,135139.33,1,0,1,113086.08,0,0,1,SILVER,444,Mid-Age,Early,1,2,1,1,Medium,2,0.0001053279619546,Low Risk,146447.938,Low Priority
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,1,2,PLATINUM,812,Mid-Age,Established,1,1,1,1,Low,3,0.9854902210101448,High Risk,149358.151,Critical Priority
726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1,1,4,DIAMOND,873,Senior,Established,1,1,0,0,Medium,0,0.9998319926763544,High Risk,136122.278,Low Priority
564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1,1,3,DIAMOND,785,Mid-Age,Early,1,2,0,0,Medium,0,0.9438208068984828,High Risk,122232.647,Low Priority
544,France,Female,32,9,110728.39,1,1,1,14559.62,0,0,1,SILVER,629,Mid-Age,Established,1,3,1,1,Low,2,7.472633081204361e-07,Low Risk,112184.352,Low Priority
614,France,Female,41,8,121558.46,1,1,1,598.8,0,0,5,SILVER,698,Mid-Age,Established,1,3,0,1,Low,1,0.0001412215134589,Low Risk,121618.34000000001,Low Priority
453,Germany,Female,38,8,120623.21,1,1,0,129697.99,0,0,5,GOLD,364,Mid-Age,Established,1,2,0,1,Medium,2,0.0207212121134779,Low Risk,133593.00900000002,Low Priority
471,France,Female,58,4,114713.57,1,1,1,36315.03,0,0,1,PLATINUM,904,Senior,Early,1,3,1,1,Low,2,1.9207700246913017e-05,Low Risk,118345.073,Low Priority
829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0,0,3,PLATINUM,287,Mid-Age,Early,1,1,0,1,Low,2,0.2390838887015882,Low Risk,103569.17199999999,Low Priority
754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0,0,5,GOLD,898,Senior,New,1,3,0,0,Medium,0,0.00237044114379,Low Risk,108230.311,Low Priority
749,Germany,Male,46,10,78136.36,2,1,1,73470.98,0,0,5,SILVER,887,Senior,Established,0,3,0,0,Medium,0,0.0007890952288147,Low Risk,85483.458,Low Priority
667,France,Male,23,1,0.0,2,1,0,91573.19,0,0,3,SILVER,474,Young,New,0,2,0,0,Medium,1,0.0004920892716149,Low Risk,9157.319000000001,Low Priority
670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,0,5,GOLD,317,Young,Early,1,1,0,1,Low,2,0.2082778454262897,Low Risk,133761.835,Low Priority
670,France,Female,33,7,0.0,2,1,1,88187.81,0,0,2,DIAMOND,241,Mid-Age,Established,0,3,1,0,Medium,1,1.8478290144119612e-06,Low Risk,8818.781,Low Priority
623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1,1,3,PLATINUM,223,Senior,New,1,1,0,1,Medium,2,0.9998147344732368,High Risk,119961.856,Low Priority
571,France,Male,32,5,131354.25,1,1,0,125256.53,0,0,1,PLATINUM,607,Mid-Age,Early,1,2,1,1,Medium,3,2.7588365952767022e-05,Low Risk,143879.903,Low Priority
641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0,0,1,GOLD,513,Mid-Age,Established,0,2,1,0,Low,1,0.0001681409419018,Low Risk,66876.283,Low Priority
551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,0,2,DIAMOND,911,Young,New,1,2,1,1,High,3,0.0007133711531558,Low Risk,157920.089,Low Priority
741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0,0,3,SILVER,612,Mid-Age,Established,1,2,0,0,High,1,0.0021979172142796,Low Risk,133875.052,Low Priority
472,France,Male,31,4,58662.92,2,0,1,73322.0,0,0,1,GOLD,437,Mid-Age,Early,0,2,1,0,Medium,1,2.384246626266288e-05,Low Risk,65995.12,Low Priority
650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,1,2,DIAMOND,676,Mid-Age,Early,1,0,1,0,Medium,2,0.9992909758531942,High Risk,140176.403,Critical Priority
625,France,Male,45,7,137555.44,1,0,0,124607.7,0,0,3,SILVER,622,Mid-Age,Established,1,1,0,1,Medium,2,0.0682430279705456,Low Risk,150016.21,Low Priority
650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0,0,3,DIAMOND,981,Mid-Age,Early,1,3,0,1,Low,1,2.227368454500441e-05,Low Risk,143520.75799999997,Low Priority
535,France,Female,38,8,0.0,2,1,0,136620.64,0,0,1,DIAMOND,272,Mid-Age,Established,0,2,1,0,High,2,9.5271323900911e-05,Low Risk,13662.064000000002,Low Priority
649,France,Female,41,2,125785.23,1,1,1,70523.92,0,0,4,PLATINUM,880,Mid-Age,New,1,3,0,1,Medium,1,5.6331958104533055e-05,Low Risk,132837.622,Low Priority
689,France,Male,22,4,136444.25,1,1,0,51980.25,1,1,1,DIAMOND,919,Young,Early,1,1,1,1,Low,3,0.7836230461035684,High Risk,141642.275,Critical Priority
694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0,0,4,PLATINUM,582,Mid-Age,Established,1,2,0,1,Medium,2,0.0010866130373162,Low Risk,132875.502,Low Priority
655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0,0,2,DIAMOND,691,Senior,Established,1,3,1,1,Low,2,3.2907470789015033e-05,Low Risk,149599.329,Low Priority
620,France,Male,36,8,0.0,2,1,1,145937.99,0,0,5,PLATINUM,675,Mid-Age,Established,0,3,0,0,High,0,3.384649817028611e-05,Low Risk,14593.798999999999,Low Priority
577,France,Female,35,10,0.0,2,1,1,25161.61,0,0,3,PLATINUM,723,Mid-Age,Established,0,3,0,0,Low,0,1.0289080008913294e-05,Low Risk,2516.161,Low Priority
401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,1,2,GOLD,382,Senior,Established,1,1,1,1,High,3,0.9965857732945634,High Risk,145715.525,Critical Priority
599,France,Male,25,6,120383.41,1,1,1,24903.09,0,0,5,DIAMOND,648,Young,Established,1,3,0,1,Low,1,4.130129902827743e-05,Low Risk,122873.719,Low Priority
481,France,Female,57,9,0.0,3,1,1,169719.35,1,1,3,SILVER,259,Senior,Established,0,2,0,0,High,0,0.9781822009440018,High Risk,16971.935,Low Priority
704,France,Male,42,8,129735.3,2,1,1,179565.57,0,0,1,PLATINUM,361,Mid-Age,Established,1,3,1,0,High,1,7.69477203499671e-07,Low Risk,147691.85700000002,Low Priority
698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,1,5,GOLD,921,Mid-Age,Established,1,0,0,1,Medium,2,0.9999719664320688,High Risk,196612.034,Critical Priority
480,France,Female,28,6,0.0,2,0,0,48131.92,0,0,3,SILVER,921,Young,Established,0,1,0,0,Low,1,0.0762954117486947,Low Risk,4813.192,Low Priority
682,France,Male,42,0,0.0,1,1,1,160828.98,0,0,5,SILVER,262,Mid-Age,,0,3,0,1,High,1,8.256513750318834e-05,Low Risk,16082.898000000001,Low Priority
700,Spain,Male,31,7,0.0,2,0,1,145151.96,0,0,1,GOLD,676,Mid-Age,Established,0,2,1,0,High,1,1.360325674261076e-05,Low Risk,14515.196,Low Priority
492,France,Male,29,1,144591.96,1,1,1,196293.76,0,0,3,SILVER,251,Young,New,1,3,0,1,High,1,1.3102863311836816e-05,Low Risk,164221.33599999998,Low Priority
444,France,Female,45,4,0.0,2,1,0,161653.5,1,1,3,DIAMOND,482,Mid-Age,Early,0,1,0,0,High,1,0.99734151955351,High Risk,16165.35,Low Priority
624,France,Male,36,6,0.0,2,0,0,84635.64,0,0,5,DIAMOND,813,Mid-Age,Established,0,1,0,0,Medium,1,0.1753003257506917,Low Risk,8463.564,Low Priority
709,France,Male,37,7,0.0,1,1,0,159486.76,0,0,5,SILVER,981,Mid-Age,Established,0,2,0,1,High,2,0.0027485144432401,Low Risk,15948.676000000001,Low Priority
557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0,0,1,GOLD,888,Elder,New,1,3,1,1,Low,2,1.2367970961384686e-05,Low Risk,104054.07400000001,Low Priority
646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,0,3,GOLD,561,Senior,Established,1,3,0,0,Low,0,0.0003438347984856,Low Risk,148076.78399999999,Low Priority
719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0,0,3,GOLD,802,Young,Early,1,3,0,0,High,0,2.76434819547101e-05,Low Risk,124459.621,Low Priority
706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0,0,5,DIAMOND,870,Senior,Established,1,3,0,1,High,1,0.0031157769244582,Low Risk,134702.26,Low Priority
660,France,Male,38,7,0.0,2,0,1,146585.53,0,0,2,GOLD,780,Mid-Age,Established,0,2,1,0,High,1,6.437183748864699e-05,Low Risk,14658.553,Low Priority
667,France,Male,36,9,0.0,2,1,1,40062.29,0,0,4,SILVER,472,Mid-Age,Established,0,3,0,0,Low,0,1.486056106667684e-05,Low Risk,4006.2290000000003,Low Priority
705,France,Male,30,1,0.0,1,1,1,181300.32,0,0,5,SILVER,554,Young,New,0,3,0,1,High,1,4.361723855355561e-05,Low Risk,18130.032000000003,Low Priority
598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0,0,5,GOLD,508,Young,Established,1,3,0,1,Medium,1,0.0001866945077081,Low Risk,179697.522,Low Priority
669,France,Male,26,4,0.0,2,1,1,197594.34,0,0,2,GOLD,829,Young,Early,0,3,1,0,High,1,8.174080537375301e-07,Low Risk,19759.434,Low Priority
580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,1,5,PLATINUM,951,Mid-Age,New,1,1,0,1,Medium,2,0.9996568678947028,High Risk,140813.853,Critical Priority
676,France,Female,32,5,0.0,2,1,1,75465.41,0,0,5,DIAMOND,862,Mid-Age,Early,0,3,0,0,Medium,0,7.297911542357568e-05,Low Risk,7546.541000000001,Low Priority
714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0,0,3,DIAMOND,264,Young,Established,0,2,0,1,High,2,0.0014658357471519,Low Risk,95550.09700000001,Low Priority
597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0,0,2,PLATINUM,374,Elder,Established,1,3,1,0,Low,1,0.0001144006815693,Low Risk,125692.636,Low Priority
559,France,Male,29,1,0.0,2,0,0,155639.76,0,0,1,DIAMOND,839,Young,New,0,1,1,0,High,2,0.0027243110636715,Low Risk,15563.976000000002,Low Priority
564,France,Female,28,1,0.0,1,1,1,162428.05,0,0,3,PLATINUM,434,Young,New,0,3,0,1,High,1,1.41333119079105e-05,Low Risk,16242.805,Low Priority
850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1,1,3,PLATINUM,974,Senior,Early,1,2,0,0,Low,0,0.9226064461077442,High Risk,111045.326,Low Priority
689,France,Male,39,7,0.0,2,0,0,14917.09,0,0,2,PLATINUM,680,Mid-Age,Established,0,1,1,0,Low,2,0.0050220458387272,Low Risk,1491.709,Low Priority
758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1,1,1,DIAMOND,538,Elder,Established,1,1,1,1,High,3,0.9952448133146344,High Risk,143615.619,Critical Priority
604,Spain,Female,71,10,0.0,2,1,1,129984.2,0,0,1,GOLD,750,Elder,Established,0,3,1,0,Medium,1,5.5020315206350325e-06,Low Risk,12998.42,Low Priority
733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0,0,2,GOLD,260,Mid-Age,Established,1,2,1,0,High,1,0.0002210804114965,Low Risk,130834.667,Low Priority
778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,0,5,GOLD,998,Mid-Age,Established,1,3,0,0,Medium,0,3.8233980621252526e-05,Low Risk,116042.121,Low Priority
732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1,1,3,GOLD,507,Elder,Established,0,2,0,0,High,0,0.9761590903524986,High Risk,110619.94,Low Priority
646,France,Male,24,8,0.0,2,0,0,92612.88,0,0,3,GOLD,239,Young,Established,0,1,0,0,Medium,1,0.0229322579925473,Low Risk,9261.288,Low Priority
597,France,Female,33,6,135703.59,2,0,0,74850.84,0,0,3,SILVER,438,Mid-Age,Established,1,1,0,0,Medium,1,0.115269275138449,Low Risk,143188.674,Low Priority
821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0,0,5,GOLD,798,Mid-Age,Early,1,2,0,0,Medium,0,0.0196335156898289,Low Risk,119194.83,Low Priority
640,France,Male,43,7,132412.38,1,0,0,69584.3,1,1,5,SILVER,320,Mid-Age,Established,1,0,0,1,Medium,2,0.9999796107915008,High Risk,139370.81,Critical Priority
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,1,1,DIAMOND,946,Mid-Age,Established,1,1,1,1,High,3,0.9670519893377804,High Risk,144283.024,Critical Priority
805,France,Male,46,6,118022.06,3,1,0,162643.15,1,1,4,GOLD,719,Senior,Established,1,1,0,0,High,1,0.999701124057618,High Risk,134286.375,Low Priority
540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0,0,3,GOLD,361,Mid-Age,New,0,2,0,1,Medium,2,0.0018854153135161,Low Risk,93940.362,Low Priority
705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,1,3,DIAMOND,295,Mid-Age,,1,1,0,1,Medium,2,0.9949243288481292,High Risk,191438.15,Critical Priority
540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0,0,3,DIAMOND,572,Mid-Age,Early,1,3,0,1,Low,1,3.105943021791974e-05,Low Risk,128893.344,Low Priority
532,Spain,Female,66,3,0.0,1,1,1,115227.02,0,0,1,DIAMOND,955,Elder,Early,0,3,1,1,Medium,2,5.625389162320637e-06,Low Risk,11522.702000000001,Low Priority
535,France,Female,45,2,0.0,2,0,1,170621.55,0,0,4,GOLD,921,Mid-Age,New,0,2,0,0,High,0,0.0045982197166068,Low Risk,17062.155,Low Priority
627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,0,2,SILVER,971,Young,Early,1,2,1,1,Medium,3,0.0001740154885703,Low Risk,194554.78199999998,Low Priority
646,France,Male,52,8,59669.43,1,0,0,172495.81,1,1,3,SILVER,374,Senior,Established,0,0,0,1,High,2,0.99998319571979,High Risk,76919.011,Low Priority
515,France,Female,25,7,79543.59,1,0,1,38772.82,0,0,2,DIAMOND,509,Young,Established,0,2,1,1,Low,2,0.0001096039255754,Low Risk,83420.872,Low Priority
697,France,Female,39,6,151553.19,1,1,1,44946.29,0,0,4,SILVER,221,Mid-Age,Established,1,3,0,1,Low,1,7.269960383582236e-05,Low Risk,156047.819,Low Priority
652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,0,1,SILVER,917,Young,New,1,2,1,0,High,1,0.0001122427359923,Low Risk,181128.65,Low Priority
579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,0,2,PLATINUM,588,Young,Established,1,2,1,1,High,3,0.0002273684956599,Low Risk,164884.992,Low Priority
760,France,Male,43,8,121911.59,1,1,0,193312.33,0,0,3,SILVER,224,Mid-Age,Established,1,2,0,1,High,2,0.001139212007889,Low Risk,141242.823,Low Priority
769,France,Male,51,9,156773.78,2,1,0,40257.79,0,0,4,PLATINUM,401,Senior,Established,1,2,0,0,Low,1,0.0228551738371863,Low Risk,160799.559,Low Priority
498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,0,5,SILVER,404,Young,Established,1,3,0,1,Low,1,3.413066655157723e-05,Low Risk,132532.05,Low Priority
774,France,Male,53,4,113709.28,1,1,1,153887.93,1,1,3,PLATINUM,616,Senior,Early,1,2,0,1,High,1,0.93894551551359,High Risk,129098.073,Low Priority
705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,0,1,SILVER,475,Mid-Age,Established,0,3,1,1,Medium,2,2.9456765010183046e-06,Low Risk,90285.383,Low Priority
648,France,Female,44,2,0.0,2,1,1,58652.23,0,0,5,DIAMOND,708,Mid-Age,New,0,3,0,0,Low,0,0.0001712854301282,Low Risk,5865.223000000001,Low Priority
688,France,Female,51,5,0.0,1,1,0,91624.11,1,1,4,PLATINUM,320,Senior,Early,0,1,0,1,Medium,2,0.9997164112788262,High Risk,9162.411,Low Priority
592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,1,1,GOLD,354,Mid-Age,,0,1,1,1,Low,3,0.7955373605029744,High Risk,6598.648,Low Priority
705,France,Male,33,3,144427.96,2,1,0,113845.19,0,0,4,PLATINUM,357,Mid-Age,Early,1,2,0,0,Medium,1,0.0020879539992013,Low Risk,155812.479,Low Priority
654,France,Male,42,7,99263.09,1,1,1,67607.9,0,0,3,SILVER,911,Mid-Age,Established,1,3,0,1,Medium,1,9.810449310390786e-06,Low Risk,106023.87999999999,Low Priority
624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0,1,SILVER,994,Mid-Age,New,0,3,1,0,High,1,1.0809046491389445e-06,Low Risk,93916.064,Low Priority
594,France,Female,30,10,0.0,2,1,1,124071.71,0,0,2,DIAMOND,757,Young,Established,0,3,1,0,Medium,1,1.530487707925327e-06,Low Risk,12407.171000000002,Low Priority
695,Spain,Female,34,9,0.0,2,1,1,67502.12,0,0,1,GOLD,774,Mid-Age,Established,0,3,1,0,Medium,1,4.128342663050219e-07,Low Risk,6750.2119999999995,Low Priority
597,France,Male,28,2,0.0,3,1,1,78707.97,0,0,3,SILVER,793,Young,New,0,3,0,0,Medium,0,8.606333607392569e-06,Low Risk,7870.7970000000005,Low Priority
758,France,Female,52,7,125095.94,1,1,0,171189.83,1,1,2,PLATINUM,747,Senior,Established,1,1,1,1,High,3,0.996833107401928,High Risk,142214.923,Critical Priority
737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,0,2,SILVER,449,Mid-Age,New,1,2,1,0,High,2,0.0012947190601495,Low Risk,177423.932,Low Priority
694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,0,4,GOLD,468,Mid-Age,New,0,2,0,0,Medium,1,0.0052326640451371,Low Risk,105702.375,Low Priority
683,France,Male,25,4,0.0,2,1,0,152698.24,0,0,3,PLATINUM,637,Young,Early,0,2,0,0,High,1,0.0004902106207136,Low Risk,15269.824,Low Priority
538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,0,3,GOLD,495,Young,Established,0,3,0,0,Low,0,1.062487508593439e-05,Low Risk,4119.295,Low Priority
669,France,Male,37,4,0.0,1,1,0,132540.33,0,0,5,PLATINUM,968,Mid-Age,Early,0,2,0,1,Medium,2,0.002298142168908,Low Risk,13254.033,Low Priority
730,France,Female,34,5,74197.38,2,1,0,96875.52,0,0,4,PLATINUM,402,Mid-Age,Early,0,2,0,0,Medium,1,0.0032295957770569,Low Risk,83884.932,Low Priority
622,France,Female,31,1,89688.94,1,1,1,152305.47,0,0,2,GOLD,588,Mid-Age,New,0,3,1,1,High,2,2.107272971491889e-06,Low Risk,104919.48700000001,Low Priority
714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,0,4,PLATINUM,830,Mid-Age,Established,1,3,0,0,Low,0,2.287875612356169e-05,Low Risk,108088.531,Low Priority
569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,0,1,PLATINUM,824,Mid-Age,Early,0,2,1,1,High,3,4.40824267304232e-05,Low Risk,13399.753,Low Priority
668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,0,3,DIAMOND,442,Senior,Early,1,2,0,1,Low,1,0.0660691678577797,Low Risk,125215.55,Low Priority
628,France,Male,32,9,149136.31,2,1,1,16402.11,0,0,3,GOLD,859,Mid-Age,Established,1,3,0,0,Low,0,7.232535956811661e-06,Low Risk,150776.521,Low Priority
600,France,Male,40,1,141136.79,1,1,1,67803.83,0,0,5,SILVER,851,Mid-Age,New,1,3,0,1,Medium,1,7.379000811255334e-05,Low Risk,147917.173,Low Priority
693,France,Female,43,4,152341.55,1,1,0,9241.78,0,0,5,SILVER,299,Mid-Age,Early,1,2,0,1,Low,2,0.0198093435450346,Low Risk,153265.728,Low Priority
704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0,1,GOLD,348,Mid-Age,Established,1,2,1,0,Medium,1,3.477169276801944e-05,Low Risk,130087.15299999999,Low Priority
527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,0,3,GOLD,399,Mid-Age,Established,1,1,0,1,Medium,2,0.0221598871680197,Low Risk,142041.695,Low Priority
